STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/14/90,0,"D,,S",76,"H,,S",,,68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/15/90,,,78,"H,,S",86,",,S",69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/16/90,,,85,"H,,S",,,,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/17/90,0.13,",,S",76,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/18/90,0,",,S",72,"H,,S",88,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/19/90,,,74,"H,,S",,,68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/20/90,,,73,"H,,S",82,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/21/90,,,74,"H,,S",81,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/22/90,,,75,"H,,S",83,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/23/90,0,"D,,S",73,"H,,S",83,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/24/90,,,73,"H,,S",84,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/25/90,,,73,"H,,S",,,66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/26/90,0,"D,,S",72,"H,,S",,,66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/27/90,,,74,"H,,S",87,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/28/90,0,"D,,S",72,"H,,S",,,64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/29/90,,,74,"H,,S",87,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/30/90,,,74,"H,,S",,,62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,3/31/90,,,77,"H,,S",87,",,S",62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/1/90,0,",,S",75,"H,,S",,,61,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/2/90,0,",,S",76,"H,,S",87,",,S",61,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/3/90,0,"D,,S",75,"H,,S",86,",,S",61,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/4/90,,,74,"H,,S",,,62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/5/90,,,74,"H,,S",89,",,S",62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/6/90,,,75,"H,,S",89,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/7/90,0,"D,,S",75,"H,,S",88,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/8/90,0.01,",,S",77,"H,,S",87,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/9/90,0,",,S",77,"H,,S",85,",,S",71,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/10/90,,,76,"H,,S",85,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/11/90,0,"D,,S",76,"H,,S",,,63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/12/90,,,76,"H,,S",88,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/13/90,,,76,"H,,S",86,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/14/90,,,75,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/15/90,,,71,"H,,S",86,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/16/90,,,77,"H,,S",,,,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/17/90,,,77,"H,,S",87,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/18/90,,,76,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/19/90,,,74,"H,,S",88,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/20/90,,,75,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/21/90,0,"D,,S",76,"H,,S",86,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/22/90,,,75,"H,,S",87,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/23/90,,,78,"H,,S",87,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/24/90,,,74,"H,,S",87,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/25/90,,,76,"H,,S",87,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/26/90,,,73,"H,,S",87,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/27/90,0.99,",,S",77,"H,,S",85,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/28/90,0,",,S",74,"H,,S",89,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/29/90,0.21,",,S",73,"H,,S",88,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,4/30/90,0.65,",,S",75,"H,,S",88,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/1/90,0,",,S",76,"H,,S",81,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/2/90,,,74,"H,,S",81,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/3/90,0,"D,,S",73,"H,,S",82,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/4/90,,,72,"H,,S",84,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/5/90,,,74,"H,,S",86,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/6/90,0.04,",,S",75,"H,,S",87,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/7/90,0,",,S",75,"H,,S",85,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/8/90,,,78,"H,,S",85,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/9/90,,,77,"H,,S",85,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/10/90,0.31,",,S",75,"H,,S",85,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/11/90,0,",,S",78,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/12/90,0.01,",,S",76,"H,,S",87,",,S",61,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/13/90,0,",,S",80,"H,,S",86,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/14/90,0.42,",,S",71,"H,,S",88,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/16/90,0,",,S",73,"H,,S",,,68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/17/90,,,75,"H,,S",,,67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/18/90,0.28,",,S",74,"H,,S",87,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/19/90,0,",,S",73,"H,,S",,,66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/20/90,,,80,"H,,S",,,69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/21/90,,,73,"H,,S",88,",,S",69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/22/90,,,75,"H,,S",,,65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/23/90,0.2,",,S",71,"H,,S",83,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/25/90,0,",,S",76,"H,,S",80,",,S",69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/26/90,0.02,",,S",72,"H,,S",81,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/27/90,0.01,",,S",75,"H,,S",,,65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/28/90,0.13,",,S",75,"H,,S",,,65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/29/90,0,",,S",77,"H,,S",85,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/30/90,,,70,"H,,S",82,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,5/31/90,0.26,",,S",67,"H,,S",82,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/3/90,,,70,"H,,S",,,,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/5/90,,,82,"H,,S",,,70,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/7/90,,,78,"H,,S",86,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/8/90,,,74,"H,,S",,,,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/9/90,1.89,",,S",72,"H,,S",86,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/10/90,1.64,",,S",72,"H,,S",78,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/11/90,0,",,S",71,"H,,S",81,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/12/90,2.42,",,S",70,"H,,S",81,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/13/90,0.17,",,S",72,"H,,S",85,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/14/90,0.05,",,S",71,"H,,S",85,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/15/90,,,71,"H,,S",,,63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/22/90,,,78,"H,,S",80,",,S",69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/23/90,,,76,"H,,S",84,",,S",69,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/24/90,0.09,",,S",71,"H,,S",78,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,6/25/90,1.03,",,S",70,"H,,S",79,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/4/90,1.89,",,S",68,"H,,S",80,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/5/90,0.57,",,S",73,"H,,S",79,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/6/90,0.06,",,S",72,"H,,S",82,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/7/90,0.04,",,S",73,"H,,S",83,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/8/90,0,",,S",70,"H,,S",83,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/9/90,,,72,"H,,S",80,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/11/90,,,77,"H,,S",,,,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/12/90,0,"D,,S",73,"H,,S",83,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/13/90,,,72,"H,,S",83,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/14/90,,,72,"H,,S",82,",,S",63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/15/90,0.22,",,S",68,"H,,S",82,",,S",,
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/16/90,0.12,",,S",68,"H,,S",,,63,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/17/90,0.19,",,S",70,"H,,S",81,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/18/90,1.45,",,S",70,"H,,S",82,",,S",62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/19/90,0.13,",,S",71,"H,,S",83,",,S",62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/20/90,0.24,",,S",76,"H,,S",,,62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/21/90,,,77,"H,,S",86,",,S",62,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/22/90,0,"D,,S",72,"H,,S",85,",,S",68,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/23/90,0.28,",,S",72,"H,,S",79,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/24/90,0,",,S",72,"H,,S",,,64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/25/90,,,73,"H,,S",84,",,S",67,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,7/31/90,0.16,"D,,S",73,"H,,S",84,",,S",66,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,8/1/90,,,75,"H,,S",,,64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,8/2/90,,,74,"H,,S",86,",,S",65,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,8/3/90,0.04,",,S",72,"H,,S",83,",,S",64,",,S"
CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,920.8,8/4/90,0,",,S",71,"H,,S",83,",,S",65,",,S"
